name,addr,type,source,namespace,is_primary 
DAT_80209ccc,0x80209CCC,Label,DEFAULT,Global,1
DAT_80209d00,0x80209D00,Label,DEFAULT,Global,1
DAT_80209d0c,0x80209D0C,Label,DEFAULT,Global,1
DAT_80209d18,0x80209D18,Label,DEFAULT,Global,1
DAT_80209d24,0x80209D24,Label,DEFAULT,Global,1
DAT_80209d28,0x80209D28,Label,DEFAULT,Global,1
DAT_80209d2a,0x80209D2A,Label,DEFAULT,Global,1
DAT_80209f64,0x80209F64,Label,DEFAULT,Global,1
DAT_80209f70,0x80209F70,Label,DEFAULT,Global,1
DAT_80209f74,0x80209F74,Label,DEFAULT,Global,1
DAT_80209f7c,0x80209F7C,Label,DEFAULT,Global,1
DAT_80209f88,0x80209F88,Label,DEFAULT,Global,1
DAT_80209f94,0x80209F94,Label,DEFAULT,Global,1
DAT_80209fa0,0x80209FA0,Label,DEFAULT,Global,1
DAT_80209fac,0x80209FAC,Label,DEFAULT,Global,1
DAT_80209fb8,0x80209FB8,Label,DEFAULT,Global,1
DAT_80209fdc,0x80209FDC,Label,DEFAULT,Global,1
DAT_80209fe8,0x80209FE8,Label,DEFAULT,Global,1
DAT_80209ff4,0x80209FF4,Label,DEFAULT,Global,1
DAT_8020a000,0x8020A000,Label,DEFAULT,Global,1
DAT_8020a00c,0x8020A00C,Label,DEFAULT,Global,1
DAT_8020a018,0x8020A018,Label,DEFAULT,Global,1
DAT_8020a024,0x8020A024,Label,DEFAULT,Global,1
DAT_8020a030,0x8020A030,Label,DEFAULT,Global,1
DAT_8020a03c,0x8020A03C,Label,DEFAULT,Global,1
DAT_8020a048,0x8020A048,Label,DEFAULT,Global,1
DAT_8020a054,0x8020A054,Label,DEFAULT,Global,1
DAT_8020a060,0x8020A060,Label,DEFAULT,Global,1
DAT_8020a06c,0x8020A06C,Label,DEFAULT,Global,1
DAT_8020a078,0x8020A078,Label,DEFAULT,Global,1
DAT_8020a084,0x8020A084,Label,DEFAULT,Global,1
DAT_8020a090,0x8020A090,Label,DEFAULT,Global,1
DAT_8020a09c,0x8020A09C,Label,DEFAULT,Global,1
DAT_8020a0a8,0x8020A0A8,Label,DEFAULT,Global,1
DAT_8020a0b4,0x8020A0B4,Label,DEFAULT,Global,1
DAT_8020a0c0,0x8020A0C0,Label,DEFAULT,Global,1
DAT_8020a0cc,0x8020A0CC,Label,DEFAULT,Global,1
DAT_8020a0d8,0x8020A0D8,Label,DEFAULT,Global,1
DAT_8020a0e4,0x8020A0E4,Label,DEFAULT,Global,1
DAT_8020a0f0,0x8020A0F0,Label,DEFAULT,Global,1
DAT_8020a0fc,0x8020A0FC,Label,DEFAULT,Global,1
DAT_8020a108,0x8020A108,Label,DEFAULT,Global,1
DAT_8020a114,0x8020A114,Label,DEFAULT,Global,1
DAT_8020a120,0x8020A120,Label,DEFAULT,Global,1
LAB_8020a124,0x8020A124,Label,DEFAULT,Global,1
LAB_8020a12c,0x8020A12C,Label,DEFAULT,Global,1
DAT_8020a138,0x8020A138,Label,DEFAULT,Global,1
LAB_8020a140,0x8020A140,Label,DEFAULT,Global,1
LAB_8020a144,0x8020A144,Label,DEFAULT,Global,1
DAT_8020a150,0x8020A150,Label,DEFAULT,Global,1
DAT_8020a15c,0x8020A15C,Label,DEFAULT,Global,1
DAT_8020a168,0x8020A168,Label,DEFAULT,Global,1
DAT_8020a174,0x8020A174,Label,DEFAULT,Global,1
DAT_8020a180,0x8020A180,Label,DEFAULT,Global,1
DAT_8020a18c,0x8020A18C,Label,DEFAULT,Global,1
LAB_8020a194,0x8020A194,Label,DEFAULT,Global,1
LAB_8020a198,0x8020A198,Label,DEFAULT,Global,1
LAB_8020a1a4,0x8020A1A4,Label,DEFAULT,Global,1
LAB_8020a1b0,0x8020A1B0,Label,DEFAULT,Global,1
LAB_8020a1c8,0x8020A1C8,Label,DEFAULT,Global,1
DAT_8020a210,0x8020A210,Label,DEFAULT,Global,1
DAT_8020a36c,0x8020A36C,Label,DEFAULT,Global,1
DAT_8020a378,0x8020A378,Label,DEFAULT,Global,1
DAT_8020a3b4,0x8020A3B4,Label,DEFAULT,Global,1
DAT_8020a468,0x8020A468,Label,DEFAULT,Global,1
DAT_8020a4a4,0x8020A4A4,Label,DEFAULT,Global,1
DAT_8020a4c8,0x8020A4C8,Label,DEFAULT,Global,1
DAT_8020a4ca,0x8020A4CA,Label,DEFAULT,Global,1
DAT_8020a4cc,0x8020A4CC,Label,DEFAULT,Global,1
DAT_8020a4d0,0x8020A4D0,Label,DEFAULT,Global,1
DAT_8020a4d2,0x8020A4D2,Label,DEFAULT,Global,1
DAT_8020a4d4,0x8020A4D4,Label,DEFAULT,Global,1
PTR_DAT_8020a5ac,0x8020A5AC,Label,DEFAULT,Global,1
PTR_DAT_8020a5b0,0x8020A5B0,Label,DEFAULT,Global,1
PTR_DAT_8020a5b4,0x8020A5B4,Label,DEFAULT,Global,1
PTR_DAT_8020a5b8,0x8020A5B8,Label,DEFAULT,Global,1
PTR_DAT_8020a5bc,0x8020A5BC,Label,DEFAULT,Global,1
PTR_DAT_8020a5c0,0x8020A5C0,Label,DEFAULT,Global,1
PTR_DAT_8020a5c4,0x8020A5C4,Label,DEFAULT,Global,1
PTR_DAT_8020a5c8,0x8020A5C8,Label,DEFAULT,Global,1
PTR_DAT_8020a5cc,0x8020A5CC,Label,DEFAULT,Global,1
PTR_DAT_8020a5d0,0x8020A5D0,Label,DEFAULT,Global,1
PTR_DAT_8020a5d4,0x8020A5D4,Label,DEFAULT,Global,1
PTR_DAT_8020a5d8,0x8020A5D8,Label,DEFAULT,Global,1
DAT_8020a5e8,0x8020A5E8,Label,DEFAULT,Global,1
PTR_DAT_8020a5ec,0x8020A5EC,Label,DEFAULT,Global,1
PTR_DAT_8020a5f0,0x8020A5F0,Label,DEFAULT,Global,1
PTR_DAT_8020a5f4,0x8020A5F4,Label,DEFAULT,Global,1
PTR_DAT_8020a5f8,0x8020A5F8,Label,DEFAULT,Global,1
PTR_DAT_8020a5fc,0x8020A5FC,Label,DEFAULT,Global,1
PTR_DAT_8020a600,0x8020A600,Label,DEFAULT,Global,1
PTR_DAT_8020a604,0x8020A604,Label,DEFAULT,Global,1
DAT_8020a668,0x8020A668,Label,DEFAULT,Global,1
PTR_DAT_8020a66c,0x8020A66C,Label,DEFAULT,Global,1
PTR_DAT_8020a670,0x8020A670,Label,DEFAULT,Global,1
PTR_DAT_8020a674,0x8020A674,Label,DEFAULT,Global,1
DAT_8020a678,0x8020A678,Label,DEFAULT,Global,1
PTR_LAB_8020a67c,0x8020A67C,Label,DEFAULT,Global,1
PTR_DAT_8020a680,0x8020A680,Label,DEFAULT,Global,1
PTR_LAB_8020a684,0x8020A684,Label,DEFAULT,Global,1
DAT_8020a688,0x8020A688,Label,DEFAULT,Global,1
PTR_DAT_8020a68c,0x8020A68C,Label,DEFAULT,Global,1
PTR_DAT_8020a690,0x8020A690,Label,DEFAULT,Global,1
PTR_DAT_8020a694,0x8020A694,Label,DEFAULT,Global,1
DAT_8020a698,0x8020A698,Label,DEFAULT,Global,1
PTR_DAT_8020a69c,0x8020A69C,Label,DEFAULT,Global,1
PTR_DAT_8020a6a0,0x8020A6A0,Label,DEFAULT,Global,1
PTR_DAT_8020a6a4,0x8020A6A4,Label,DEFAULT,Global,1
PTR_LAB_8020a6a8,0x8020A6A8,Label,DEFAULT,Global,1
PTR_LAB_8020a6ac,0x8020A6AC,Label,DEFAULT,Global,1
LAB_8020a6bc,0x8020A6BC,Label,DEFAULT,Global,1
DAT_8020a6dc,0x8020A6DC,Label,DEFAULT,Global,1
DAT_8020a7d8,0x8020A7D8,Label,DEFAULT,Global,1
DAT_8020a7dc,0x8020A7DC,Label,DEFAULT,Global,1
DAT_8020a7e0,0x8020A7E0,Label,DEFAULT,Global,1
DAT_8020a7e4,0x8020A7E4,Label,DEFAULT,Global,1
DAT_8020a7e8,0x8020A7E8,Label,DEFAULT,Global,1
DAT_8020a838,0x8020A838,Label,DEFAULT,Global,1
DAT_8020a840,0x8020A840,Label,DEFAULT,Global,1
switchdataD_8020a848,0x8020A848,Label,ANALYSIS,switchD_801cd1f0,1
switchdataD_8020a85c,0x8020A85C,Label,ANALYSIS,switchD_801cd3c4,1
DAT_8020a8a4,0x8020A8A4,Label,DEFAULT,Global,1
DAT_8020a8a8,0x8020A8A8,Label,DEFAULT,Global,1
DAT_8020a8b0,0x8020A8B0,Label,DEFAULT,Global,1
DAT_8020a8b8,0x8020A8B8,Label,DEFAULT,Global,1
DAT_8020a8c0,0x8020A8C0,Label,DEFAULT,Global,1
DAT_8020a8c8,0x8020A8C8,Label,DEFAULT,Global,1
DAT_8020a8cc,0x8020A8CC,Label,DEFAULT,Global,1
DAT_8020a8d0,0x8020A8D0,Label,DEFAULT,Global,1
DAT_8020a8d8,0x8020A8D8,Label,DEFAULT,Global,1
DAT_8020a8e0,0x8020A8E0,Label,DEFAULT,Global,1
DAT_8020a8e8,0x8020A8E8,Label,DEFAULT,Global,1
DAT_8020a8f0,0x8020A8F0,Label,DEFAULT,Global,1
DAT_8020a8f8,0x8020A8F8,Label,DEFAULT,Global,1
DAT_8020a900,0x8020A900,Label,DEFAULT,Global,1
DAT_8020a908,0x8020A908,Label,DEFAULT,Global,1
DAT_8020a910,0x8020A910,Label,DEFAULT,Global,1
DAT_8020a918,0x8020A918,Label,DEFAULT,Global,1
DAT_8020a920,0x8020A920,Label,DEFAULT,Global,1
DAT_8020a928,0x8020A928,Label,DEFAULT,Global,1
DAT_8020a930,0x8020A930,Label,DEFAULT,Global,1
DAT_8020a938,0x8020A938,Label,DEFAULT,Global,1
DAT_8020a940,0x8020A940,Label,DEFAULT,Global,1
DAT_8020a948,0x8020A948,Label,DEFAULT,Global,1
DAT_8020a950,0x8020A950,Label,DEFAULT,Global,1
DAT_8020a958,0x8020A958,Label,DEFAULT,Global,1
DAT_8020a960,0x8020A960,Label,DEFAULT,Global,1
DAT_8020a968,0x8020A968,Label,DEFAULT,Global,1
DAT_8020a970,0x8020A970,Label,DEFAULT,Global,1
DAT_8020a978,0x8020A978,Label,DEFAULT,Global,1
DAT_8020a980,0x8020A980,Label,DEFAULT,Global,1
DAT_8020a988,0x8020A988,Label,DEFAULT,Global,1
DAT_8020a990,0x8020A990,Label,DEFAULT,Global,1
DAT_8020a998,0x8020A998,Label,DEFAULT,Global,1
DAT_8020a9a0,0x8020A9A0,Label,DEFAULT,Global,1
LAB_8020a9a4,0x8020A9A4,Label,DEFAULT,Global,1
DAT_8020a9a8,0x8020A9A8,Label,DEFAULT,Global,1
DAT_8020a9b0,0x8020A9B0,Label,DEFAULT,Global,1
DAT_8020a9b8,0x8020A9B8,Label,DEFAULT,Global,1
LAB_8020a9b8+4,0x8020A9BC,Label,DEFAULT,Global,1
DAT_8020a9c0,0x8020A9C0,Label,DEFAULT,Global,1
DAT_8020a9c8,0x8020A9C8,Label,DEFAULT,Global,1
DAT_8020a9d0,0x8020A9D0,Label,DEFAULT,Global,1
LAB_8020a9d4,0x8020A9D4,Label,DEFAULT,Global,1
DAT_8020a9d8,0x8020A9D8,Label,DEFAULT,Global,1
DAT_8020a9e0,0x8020A9E0,Label,DEFAULT,Global,1
DAT_8020aaa0,0x8020AAA0,Label,DEFAULT,Global,1
DAT_8020aaa8,0x8020AAA8,Label,DEFAULT,Global,1
DAT_8020aab0,0x8020AAB0,Label,DEFAULT,Global,1
DAT_8020aab8,0x8020AAB8,Label,DEFAULT,Global,1
DAT_8020aac0,0x8020AAC0,Label,DEFAULT,Global,1
DAT_8020aac8,0x8020AAC8,Label,DEFAULT,Global,1
DAT_8020aad0,0x8020AAD0,Label,DEFAULT,Global,1
DAT_8020aad8,0x8020AAD8,Label,DEFAULT,Global,1
DAT_8020aae0,0x8020AAE0,Label,DEFAULT,Global,1
DAT_8020aae8,0x8020AAE8,Label,DEFAULT,Global,1
DAT_8020aaf0,0x8020AAF0,Label,DEFAULT,Global,1
DAT_8020aba0,0x8020ABA0,Label,DEFAULT,Global,1
DAT_8020ac2c,0x8020AC2C,Label,DEFAULT,Global,1
DAT_8020ac30,0x8020AC30,Label,DEFAULT,Global,1
DAT_8020ac38,0x8020AC38,Label,DEFAULT,Global,1
DAT_8020ac40,0x8020AC40,Label,DEFAULT,Global,1
DAT_8020ac50,0x8020AC50,Label,DEFAULT,Global,1
DAT_8020ac58,0x8020AC58,Label,DEFAULT,Global,1
DAT_8020ac60,0x8020AC60,Label,DEFAULT,Global,1
DAT_8020ac68,0x8020AC68,Label,DEFAULT,Global,1
DAT_8020ac70,0x8020AC70,Label,DEFAULT,Global,1
DAT_8020ac78,0x8020AC78,Label,DEFAULT,Global,1
DAT_8020ac80,0x8020AC80,Label,DEFAULT,Global,1
DAT_8020ac88,0x8020AC88,Label,DEFAULT,Global,1
DAT_8020ac90,0x8020AC90,Label,DEFAULT,Global,1
DAT_8020ac98,0x8020AC98,Label,DEFAULT,Global,1
DAT_8020aca0,0x8020ACA0,Label,DEFAULT,Global,1
DAT_8020aca8,0x8020ACA8,Label,DEFAULT,Global,1
DAT_8020acb0,0x8020ACB0,Label,DEFAULT,Global,1
DAT_8020acb8,0x8020ACB8,Label,DEFAULT,Global,1
DAT_8020acc8,0x8020ACC8,Label,DEFAULT,Global,1
DAT_8020acd0,0x8020ACD0,Label,DEFAULT,Global,1
DAT_8020acd4,0x8020ACD4,Label,DEFAULT,Global,1
DAT_8020acd8,0x8020ACD8,Label,DEFAULT,Global,1
DAT_8020ace0,0x8020ACE0,Label,DEFAULT,Global,1
DAT_8020ace8,0x8020ACE8,Label,DEFAULT,Global,1
DAT_8020acf0,0x8020ACF0,Label,DEFAULT,Global,1
DAT_8020acf8,0x8020ACF8,Label,DEFAULT,Global,1
DAT_8020acfc,0x8020ACFC,Label,DEFAULT,Global,1
DAT_8020ad00,0x8020AD00,Label,DEFAULT,Global,1
DAT_8020ad08,0x8020AD08,Label,DEFAULT,Global,1
DAT_8020aef8,0x8020AEF8,Label,DEFAULT,Global,1
switchdataD_8020af00,0x8020AF00,Label,ANALYSIS,switchD_801da23c,1
DAT_8020af28,0x8020AF28,Label,DEFAULT,Global,1
DAT_8020af2c,0x8020AF2C,Label,DEFAULT,Global,1
DAT_8020af30,0x8020AF30,Label,DEFAULT,Global,1
DAT_8020af34,0x8020AF34,Label,DEFAULT,Global,1
DAT_8020af38,0x8020AF38,Label,DEFAULT,Global,1
DAT_8020af40,0x8020AF40,Label,DEFAULT,Global,1
DAT_8020af48,0x8020AF48,Label,DEFAULT,Global,1
DAT_8020af50,0x8020AF50,Label,DEFAULT,Global,1
DAT_8020af54,0x8020AF54,Label,DEFAULT,Global,1
s_****_water_damage_end_****_8020b0b0,0x8020B0B0,Label,DEFAULT,Global,1
s_h_to_stand_8020b110,0x8020B110,Label,DEFAULT,Global,1
s_l_to_stand_8020b124,0x8020B124,Label,DEFAULT,Global,1
DAT_8020b184,0x8020B184,Label,DEFAULT,Global,1
DAT_8020b188,0x8020B188,Label,DEFAULT,Global,1
DAT_8020b18c,0x8020B18C,Label,DEFAULT,Global,1
DAT_8020b190,0x8020B190,Label,DEFAULT,Global,1
DAT_8020b194,0x8020B194,Label,DEFAULT,Global,1
DAT_8020b198,0x8020B198,Label,DEFAULT,Global,1
DAT_8020b1a0,0x8020B1A0,Label,DEFAULT,Global,1
DAT_8020b1a4,0x8020B1A4,Label,DEFAULT,Global,1
DAT_8020b1a8,0x8020B1A8,Label,DEFAULT,Global,1
DAT_8020b1b0,0x8020B1B0,Label,DEFAULT,Global,1
DAT_8020b1b8,0x8020B1B8,Label,DEFAULT,Global,1
DAT_8020b1bc,0x8020B1BC,Label,DEFAULT,Global,1
DAT_8020b1c0,0x8020B1C0,Label,DEFAULT,Global,1
DAT_8020b1c8,0x8020B1C8,Label,DEFAULT,Global,1
DAT_8020b1d0,0x8020B1D0,Label,DEFAULT,Global,1
DAT_8020b1d4,0x8020B1D4,Label,DEFAULT,Global,1
switchdataD_8020b1d8,0x8020B1D8,Label,ANALYSIS,switchD_801e0980,1
DAT_8020b2d4,0x8020B2D4,Label,DEFAULT,Global,1
DAT_8020b2d8,0x8020B2D8,Label,DEFAULT,Global,1
DAT_8020b2d8+4,0x8020B2DC,Label,DEFAULT,Global,1
switchdataD_8020b2e0,0x8020B2E0,Label,ANALYSIS,switchD_801e1dd4,1
DAT_8020b300,0x8020B300,Label,DEFAULT,Global,1
DAT_8020b304,0x8020B304,Label,DEFAULT,Global,1
DAT_8020b308,0x8020B308,Label,DEFAULT,Global,1
DAT_8020b30c,0x8020B30C,Label,DEFAULT,Global,1
DAT_8020b310,0x8020B310,Label,DEFAULT,Global,1
DAT_8020b314,0x8020B314,Label,DEFAULT,Global,1
DAT_8020b318,0x8020B318,Label,DEFAULT,Global,1
DAT_8020b31c,0x8020B31C,Label,DEFAULT,Global,1
DAT_8020b320,0x8020B320,Label,DEFAULT,Global,1
DAT_8020b328,0x8020B328,Label,DEFAULT,Global,1
DAT_8020b330,0x8020B330,Label,DEFAULT,Global,1
DAT_8020b338,0x8020B338,Label,DEFAULT,Global,1
DAT_8020b33c,0x8020B33C,Label,DEFAULT,Global,1
DAT_8020b340,0x8020B340,Label,DEFAULT,Global,1
DAT_8020b344,0x8020B344,Label,DEFAULT,Global,1
DAT_8020b348,0x8020B348,Label,DEFAULT,Global,1
DAT_8020b34c,0x8020B34C,Label,DEFAULT,Global,1
DAT_8020b350,0x8020B350,Label,DEFAULT,Global,1
DAT_8020b354,0x8020B354,Label,DEFAULT,Global,1
DAT_8020b358,0x8020B358,Label,DEFAULT,Global,1
DAT_8020b35c,0x8020B35C,Label,DEFAULT,Global,1
DAT_8020b360,0x8020B360,Label,DEFAULT,Global,1
DAT_8020b364,0x8020B364,Label,DEFAULT,Global,1
DAT_8020b368,0x8020B368,Label,DEFAULT,Global,1
DAT_8020b370,0x8020B370,Label,DEFAULT,Global,1
DAT_8020b378,0x8020B378,Label,DEFAULT,Global,1
switchdataD_8020b37c,0x8020B37C,Label,ANALYSIS,switchD_801e40f4,1
PTR_jt_tgt_801E411C_8020b3ac,0x8020B3AC,Label,DEFAULT,Global,1
DAT_8020b3c4,0x8020B3C4,Label,DEFAULT,Global,1
DAT_8020b3c8,0x8020B3C8,Label,DEFAULT,Global,1
DAT_8020b3cc,0x8020B3CC,Label,DEFAULT,Global,1
DAT_8020b3d0,0x8020B3D0,Label,DEFAULT,Global,1
DAT_8020b3d8,0x8020B3D8,Label,DEFAULT,Global,1
s_****_8020b3ec,0x8020B3EC,Label,DEFAULT,Global,1
LAB_8020b41c,0x8020B41C,Label,DEFAULT,Global,1
s_****_8020b45c,0x8020B45C,Label,DEFAULT,Global,1
DAT_8020b580,0x8020B580,Label,DEFAULT,Global,1
DAT_8020b588,0x8020B588,Label,DEFAULT,Global,1
DAT_8020b590,0x8020B590,Label,DEFAULT,Global,1
DAT_8020b598,0x8020B598,Label,DEFAULT,Global,1
DAT_8020b5a0,0x8020B5A0,Label,DEFAULT,Global,1
DAT_8020b5a4,0x8020B5A4,Label,DEFAULT,Global,1
DAT_8020b5a8,0x8020B5A8,Label,DEFAULT,Global,1
DAT_8020b5ac,0x8020B5AC,Label,DEFAULT,Global,1
switchdataD_8020b5b0,0x8020B5B0,Label,ANALYSIS,switchD_801e70d0,1
A6_JUMP_TBL_8020B5B0,0x8020B5B0,Label,USER_DEFINED,Global,0
A6_jump_table_8020B5B0__6,0x8020B5B0,Label,USER_DEFINED,Global,0
JumpTable_8020B5B0__count_6,0x8020B5B0,Label,USER_DEFINED,Global,0
DAT_8020b5c8,0x8020B5C8,Label,DEFAULT,Global,1
DAT_8020b5cc,0x8020B5CC,Label,DEFAULT,Global,1
DAT_8020b5d0,0x8020B5D0,Label,DEFAULT,Global,1
DAT_8020b5d8,0x8020B5D8,Label,DEFAULT,Global,1
DAT_8020b5e0,0x8020B5E0,Label,DEFAULT,Global,1
DAT_8020b5e4,0x8020B5E4,Label,DEFAULT,Global,1
s_****_8020b690,0x8020B690,Label,DEFAULT,Global,1
s_ji_hit!!_****_8020b700,0x8020B700,Label,DEFAULT,Global,1
switchdataD_8020b748,0x8020B748,Label,ANALYSIS,switchD_801e8994,1
DAT_8020b7f4,0x8020B7F4,Label,DEFAULT,Global,1
DAT_8020b7f8,0x8020B7F8,Label,DEFAULT,Global,1
DAT_8020b7fc,0x8020B7FC,Label,DEFAULT,Global,1
DAT_8020b800,0x8020B800,Label,DEFAULT,Global,1
DAT_8020b804,0x8020B804,Label,DEFAULT,Global,1
DAT_8020b808,0x8020B808,Label,DEFAULT,Global,1
DAT_8020b80c,0x8020B80C,Label,DEFAULT,Global,1
DAT_8020b810,0x8020B810,Label,DEFAULT,Global,1
DAT_8020b814,0x8020B814,Label,DEFAULT,Global,1
DAT_8020b818,0x8020B818,Label,DEFAULT,Global,1
DAT_8020b820,0x8020B820,Label,DEFAULT,Global,1
DAT_8020b824,0x8020B824,Label,DEFAULT,Global,1
DAT_8020b828,0x8020B828,Label,DEFAULT,Global,1
DAT_8020b830,0x8020B830,Label,DEFAULT,Global,1
DAT_8020b834,0x8020B834,Label,DEFAULT,Global,1
DAT_8020b838,0x8020B838,Label,DEFAULT,Global,1
DAT_8020b83c,0x8020B83C,Label,DEFAULT,Global,1
DAT_8020b840,0x8020B840,Label,DEFAULT,Global,1
DAT_8020b844,0x8020B844,Label,DEFAULT,Global,1
DAT_8020b848,0x8020B848,Label,DEFAULT,Global,1
DAT_8020b84c,0x8020B84C,Label,DEFAULT,Global,1
DAT_8020b850,0x8020B850,Label,DEFAULT,Global,1
DAT_8020b858,0x8020B858,Label,DEFAULT,Global,1
DAT_8020b860,0x8020B860,Label,DEFAULT,Global,1
DAT_8020b868,0x8020B868,Label,DEFAULT,Global,1
DAT_8020b86c,0x8020B86C,Label,DEFAULT,Global,1
DAT_8020b870,0x8020B870,Label,DEFAULT,Global,1
DAT_8020b878,0x8020B878,Label,DEFAULT,Global,1
DAT_8020b880,0x8020B880,Label,DEFAULT,Global,1
DAT_8020b884,0x8020B884,Label,DEFAULT,Global,1
DAT_8020b888,0x8020B888,Label,DEFAULT,Global,1
DAT_8020b88c,0x8020B88C,Label,DEFAULT,Global,1
DAT_8020b890,0x8020B890,Label,DEFAULT,Global,1
JumpTable_8020B9EC__count_6,0x8020B9EC,Label,USER_DEFINED,Global,1
JumpTable_8020BA44__count_7,0x8020BA44,Label,USER_DEFINED,Global,1
DAT_8020ba5c,0x8020BA5C,Label,DEFAULT,Global,1
switchdataD_8020ba60,0x8020BA60,Label,ANALYSIS,switchD_801ebfa0,1
DAT_8020ba74,0x8020BA74,Label,DEFAULT,Global,1
DAT_8020ba78,0x8020BA78,Label,DEFAULT,Global,1
DAT_8020ba7c,0x8020BA7C,Label,DEFAULT,Global,1
DAT_8020ba80,0x8020BA80,Label,DEFAULT,Global,1
JumpTable_8020BA84__count_7,0x8020BA84,Label,USER_DEFINED,Global,1
DAT_8020ba88,0x8020BA88,Label,DEFAULT,Global,1
DAT_8020ba8c,0x8020BA8C,Label,DEFAULT,Global,1
DAT_8020ba90,0x8020BA90,Label,DEFAULT,Global,1
DAT_8020ba94,0x8020BA94,Label,DEFAULT,Global,1
DAT_8020ba98,0x8020BA98,Label,DEFAULT,Global,1
DAT_8020ba9c,0x8020BA9C,Label,DEFAULT,Global,1
DAT_8020baa0,0x8020BAA0,Label,DEFAULT,Global,1
DAT_8020baa4,0x8020BAA4,Label,DEFAULT,Global,1
DAT_8020baa8,0x8020BAA8,Label,DEFAULT,Global,1
s_1_**_8020baf8,0x8020BAF8,Label,DEFAULT,Global,1
JumpTable_8020BB50__count_7,0x8020BB50,Label,USER_DEFINED,Global,1
s_NOT_YET_MAX_8020bb58,0x8020BB58,Label,DEFAULT,Global,1
JumpTable_8020BBB8__count_7,0x8020BBB8,Label,USER_DEFINED,Global,1
JumpTable_8020BC84__count_7,0x8020BC84,Label,USER_DEFINED,Global,1
JumpTable_8020BCA0__count_7,0x8020BCA0,Label,USER_DEFINED,Global,1
JumpTable_8020BD04__count_7,0x8020BD04,Label,USER_DEFINED,Global,1
JumpTable_8020BDB0__count_7,0x8020BDB0,Label,USER_DEFINED,Global,1
JumpTable_8020BE10__count_UNKNOWN,0x8020BE10,Label,USER_DEFINED,Global,1
DAT_8020beb4,0x8020BEB4,Label,DEFAULT,Global,1
DAT_8020beb8,0x8020BEB8,Label,DEFAULT,Global,1
DAT_8020bebc,0x8020BEBC,Label,DEFAULT,Global,1
DAT_8020bec0,0x8020BEC0,Label,DEFAULT,Global,1
DAT_8020bec4,0x8020BEC4,Label,DEFAULT,Global,1
DAT_8020bec8,0x8020BEC8,Label,DEFAULT,Global,1
DAT_8020becc,0x8020BECC,Label,DEFAULT,Global,1
DAT_8020bed0,0x8020BED0,Label,DEFAULT,Global,1
DAT_8020bed4,0x8020BED4,Label,DEFAULT,Global,1
DAT_8020bed8,0x8020BED8,Label,DEFAULT,Global,1
DAT_8020bf60,0x8020BF60,Label,DEFAULT,Global,1
DAT_8020bf68,0x8020BF68,Label,DEFAULT,Global,1
DAT_8020bf70,0x8020BF70,Label,DEFAULT,Global,1
DAT_8020bf78,0x8020BF78,Label,DEFAULT,Global,1
s_D_8020c080,0x8020C080,Label,DEFAULT,Global,1
DAT_8020c0c8,0x8020C0C8,Label,DEFAULT,Global,1
DAT_8020c0d0,0x8020C0D0,Label,DEFAULT,Global,1
JumpTable_8020C0D8__count_8,0x8020C0D8,Label,USER_DEFINED,Global,1
LAB_8020c0e0,0x8020C0E0,Label,DEFAULT,Global,1
DAT_8020c0e8,0x8020C0E8,Label,DEFAULT,Global,1
DAT_8020c0f0,0x8020C0F0,Label,DEFAULT,Global,1
DAT_8020c0f8,0x8020C0F8,Label,DEFAULT,Global,1
DAT_8020c100,0x8020C100,Label,DEFAULT,Global,1
DAT_8020c108,0x8020C108,Label,DEFAULT,Global,1
DAT_8020c110,0x8020C110,Label,DEFAULT,Global,1
DAT_8020c118,0x8020C118,Label,DEFAULT,Global,1
DAT_8020c120,0x8020C120,Label,DEFAULT,Global,1
DAT_8020c128,0x8020C128,Label,DEFAULT,Global,1
DAT_8020c130,0x8020C130,Label,DEFAULT,Global,1
DAT_8020c138,0x8020C138,Label,DEFAULT,Global,1
DAT_8020c140,0x8020C140,Label,DEFAULT,Global,1
s_G_tmp_sld[1]_noting_!!_8020c1ac,0x8020C1AC,Label,DEFAULT,Global,1
DAT_8020c1e8,0x8020C1E8,Label,DEFAULT,Global,1
LAB_8020c1e8+4,0x8020C1EC,Label,DEFAULT,Global,1
DAT_8020c1f0,0x8020C1F0,Label,DEFAULT,Global,1
DAT_8020c2b4,0x8020C2B4,Label,DEFAULT,Global,1
DAT_8020c2b8,0x8020C2B8,Label,DEFAULT,Global,1
DAT_8020c2c0,0x8020C2C0,Label,DEFAULT,Global,1
DAT_8020c2d0,0x8020C2D0,Label,DEFAULT,Global,1
s__8020c440,0x8020C440,Label,DEFAULT,Global,1
s__8020c504,0x8020C504,Label,DEFAULT,Global,1
s_BBBB_BGM_ON_8020c520,0x8020C520,Label,DEFAULT,Global,1
s_d_8020c53c,0x8020C53C,Label,DEFAULT,Global,1
s_ECHO_SET_-----------------------_8020c64c,0x8020C64C,Label,DEFAULT,Global,1
DAT_8020c688,0x8020C688,Label,DEFAULT,Global,1
switchdataD_8020c68c,0x8020C68C,Label,ANALYSIS,switchD_801f8a30,1
PTR_caseD_1_8020c690,0x8020C690,Label,DEFAULT,Global,1
LAB_8020c6bc,0x8020C6BC,Label,DEFAULT,Global,1
switchdataD_8020c7f8,0x8020C7F8,Label,ANALYSIS,switchD_801fb30c,1
DAT_8020c820,0x8020C820,Label,DEFAULT,Global,1
